49.900000 16992.8662 20484.9227 20591.1984 20577.2907
50.000000 17004.3159 20498.6613 20605.0081 20591.2299
50.100000 17015.6594 20512.2722 20618.6896 20605.0396
50.200000 17026.8974 20525.7567 20632.2438 20618.7211
50.300000 17038.0310 20539.1156 20645.6720 20632.2754
50.400000 17049.0610 20552.3502 20658.9752 20645.7036
50.500000 17059.9883 20565.4616 20672.1544 20659.0068
50.600000 17070.8138 20578.4507 20685.2108 20672.1860
50.700000 17081.5384 20591.3186 20698.1454 20685.2424
50.800000 17092.1629 20604.0665 20710.9593 20698.1770
50.900000 17102.6883 20616.6952 20723.6535 20710.9909
51.000000 17113.1154 20629.2060 20736.2290 20723.6851
51.100000 17123.4450 20641.5997 20748.6869 20736.2607
51.200000 17133.6780 20653.8775 20761.0283 20748.7186
51.300000 17143.8153 20666.0402 20773.2540 20761.0600
51.400000 17153.8576 20678.0890 20785.3653 20773.2858
51.500000 17163.8058 20690.0249 20797.3629 20785.3970
51.600000 17173.6608 20701.8488 20809.2480 20797.3947
51.700000 17183.4232 20713.5616 20821.0216 20809.2798
51.800000 17193.0941 20725.1645 20832.6845 20821.0534
51.900000 17202.6741 20736.6583 20844.2379 20832.7164
52.000000 17212.1641 20748.0440 20855.6826 20844.2697
52.100000 17221.5648 20759.3226 20867.0196 20855.7144
52.200000 17230.8770 20770.4950 20878.2499 20867.0515
52.300000 17240.1016 20781.5622 20889.3743 20878.2818
52.400000 17249.2393 20792.5250 20900.3940 20889.4063
52.500000 17258.2909 20803.3845 20911.3097 20900.4259
52.600000 17267.2571 20814.1415 20922.1224 20911.3416
52.700000 17276.1387 20824.7969 20932.8330 20922.1544
52.800000 17284.9365 20835.3517 20943.4425 20932.8650
52.900000 17293.6511 20845.8068 20953.9517 20943.4745
53.000000 17302.2834 20856.1630 20964.3615 20953.9837
53.100000 17310.8341 20866.4212 20974.6729 20964.3936
53.200000 17319.3038 20876.5823 20984.8866 20974.7049
53.300000 17327.6934 20886.6472 20995.0036 20984.9187
53.400000 17336.0036 20896.6167 21005.0248 20995.0357
53.500000 17344.2350 20906.4917 21014.9509 21005.0568
53.600000 17352.3883 20916.2730 21024.7829 21014.9830
53.700000 17360.4643 20925.9615 21034.5216 21024.8150
53.800000 17368.4637 20935.5581 21044.1678 21034.5537
53.900000 17376.3872 20945.0634 21053.7225 21044.2000
54.000000 17384.2354 20954.4785 21063.1863 21053.7546
54.100000 17392.0090 20963.8040 21072.5601 21063.2185
54.200000 17399.7087 20973.0409 21081.8448 21072.5923
54.300000 17407.3351 20982.1898 21091.0412 21081.8770
54.400000 17414.8890 20991.2517 21100.1499 21091.0734
54.500000 17422.3710 21000.2272 21109.1720 21100.1822
54.600000 17429.7817 21009.1172 21118.1080 21109.2042
54.700000 17437.1218 21017.9225 21126.9589 21118.1403
54.800000 17444.3919 21026.6437 21135.7253 21126.9911
54.900000 17451.5927 21035.2818 21144.4081 21135.7576
55.000000 17458.7247 21043.8374 21153.0080 21144.4404
55.100000 17465.7887 21052.3113 21161.5258 21153.0404
55.200000 17472.7852 21060.7043 21169.9623 21161.5582
55.300000 17479.7149 21069.0170 21178.3180 21169.9946
55.400000 17486.5784 21077.2503 21186.5939 21178.3504
55.500000 17493.3762 21085.4048 21194.7907 21186.6263
55.600000 17500.1090 21093.4812 21202.9090 21194.8231
55.700000 17506.7774 21101.4804 21210.9496 21202.9414
55.800000 17513.3820 21109.4030 21218.9132 21210.9820
55.900000 17519.9233 21117.2496 21226.8005 21218.9456
56.000000 17526.4019 21125.0211 21234.6122 21226.8329
56.100000 17532.8184 21132.7180 21242.3490 21234.6446
56.200000 17539.1734 21140.3411 21250.0116 21242.3814
56.300000 17545.4675 21147.8911 21257.6006 21250.0440
56.400000 17551.7012 21155.3686 21265.1169 21257.6331
56.500000 17557.8750 21162.7743 21272.5610 21265.1494
56.600000 17563.9896 21170.1089 21279.9335 21272.5935
56.700000 17570.0454 21177.3730 21287.2352 21279.9660
56.800000 17576.0430 21184.5673 21294.4668 21287.2678
56.900000 17581.9830 21191.6924 21301.6288 21294.4993
57.000000 17587.8659 21198.7489 21308.7219 21301.6613
57.100000 17593.6922 21205.7376 21315.7468 21308.7545
57.200000 17599.4624 21212.6590 21322.7040 21315.7793
57.300000 17605.1771 21219.5138 21329.5943 21322.7366
57.400000 17610.8367 21226.3025 21336.4182 21329.6269
57.500000 17616.4419 21233.0258 21343.1763 21336.4508
57.600000 17621.9930 21239.6843 21349.8693 21343.2089
57.700000 17627.4907 21246.2786 21356.4978 21349.9019
57.800000 17632.9353 21252.8094 21363.0623 21356.5304
57.900000 17638.3274 21259.2771 21369.5636 21363.0950
58.000000 17643.6675 21265.6824 21376.0020 21369.5962
58.100000 17648.9561 21272.0259 21382.3784 21376.0347
58.200000 17654.1936 21278.3081 21388.6931 21382.4110
58.300000 17659.3805 21284.5296 21394.9469 21388.7258
58.400000 17664.5174 21290.6910 21401.1402 21394.9796
58.500000 17669.6046 21296.7929 21407.2737 21401.1729
58.600000 17674.6426 21302.8358 21413.3479 21407.3064
58.700000 17679.6319 21308.8202 21419.3633 21413.3806
58.800000 17684.5730 21314.7468 21425.3206 21419.3960
58.900000 17689.4663 21320.6160 21431.2202 21425.3533
59.000000 17694.3122 21326.4284 21437.0627 21431.2529
59.100000 17699.1112 21332.1845 21442.8486 21437.0954
59.200000 17703.8638 21337.8849 21448.5785 21442.8814
59.300000 17708.5704 21343.5301 21454.2529 21448.6113
59.400000 17713.2313 21349.1205 21459.8723 21454.2857
59.500000 17717.8471 21354.6568 21465.4373 21459.9051
59.600000 17722.4181 21360.1394 21470.9483 21465.4701
59.700000 17726.9449 21365.5689 21476.4058 21470.9811
59.800000 17731.4277 21370.9456 21481.8105 21476.4387
59.900000 17735.8671 21376.2703 21487.1627 21481.8433
